reference_month,publication_status,bls_release_date,bls_release_time_et,signal_available_timestamp,source_effective_after_close_date,release_source,release_source_locator,release_artifact_hash,cpi_all_items_nsa_level_as_published,prior_year_cpi_level,prior_year_level_source,canonical_cpi_yoy_unrounded,canonical_regime,bls_published_rounded_yoy,bls_published_rounded_regime,rounded_vs_unrounded_regime_disagreement,rebalance_event,point_in_time_safe,signal_contract_version,source_resolution_status,allocation_persistence_rule,forward_fill_used,interpolation_used,imputation_used,parent_dataset_id,parent_dataset_hash
2025-08,published_official_CPI_release,2025-09-11,08:30:00 America/New_York,2025-09-11T08:30:00-04:00,2025-09-12,U.S. Bureau of Labor Statistics archived CPI news release,https://www.bls.gov/news.release/archives/cpi_09112025.htm,6fc6e32e76673d00cf84f676d757b319342a8546f9617eabe157489a964b0c41,323.976,314.796,same_BLS_release_table,2.916174284298,high,2.9,high,false,true,true,cpi_yoy_unrounded_from_point_in_time_CPIAUCNS_levels_v2,direction_owner_source_supported_portability_interpretation,not_applicable_release_event_exists,false,false,false,phase2_public_cpi_point_in_time_v1,sha256:cac4891195e4c3054de4b680b7ddab7123dafefe25926040b4fbd32a3ee85d7e
2025-09,published_official_CPI_release,2025-10-24,08:30:00 America/New_York,2025-10-24T08:30:00-04:00,2025-10-27,U.S. Bureau of Labor Statistics archived CPI news release,https://www.bls.gov/news.release/archives/cpi_10242025.htm,81bc1d4930c3bbb9036f703afb5033b12b2593ccdb55a22d614e036d95fb73fa,324.800,315.301,same_BLS_release_table,3.012676775526,high,3.0,high,false,true,true,cpi_yoy_unrounded_from_point_in_time_CPIAUCNS_levels_v2,direction_owner_source_supported_portability_interpretation,not_applicable_release_event_exists,false,false,false,phase2_public_cpi_point_in_time_v1,sha256:cac4891195e4c3054de4b680b7ddab7123dafefe25926040b4fbd32a3ee85d7e
2025-10,canceled_no_official_CPI_release,,,,,U.S. Bureau of Labor Statistics CPI archive index,https://www.bls.gov/bls/news-release/cpi.htm,sha256:7831a73248da698b5ec685642b7c0f3319744a3c72c7fe109c9fd70e07aa1cee,,,not_applicable_no_release,,,,,false,false,true,cpi_yoy_unrounded_from_point_in_time_CPIAUCNS_levels_v2,source_consistent_exception_handling,no_CPI_announcement_no_rebalance_event,false,false,false,phase2_public_cpi_point_in_time_v1,sha256:cac4891195e4c3054de4b680b7ddab7123dafefe25926040b4fbd32a3ee85d7e
2025-11,published_official_CPI_release,2025-12-18,08:30:00 America/New_York,2025-12-18T08:30:00-05:00,2025-12-19,U.S. Bureau of Labor Statistics archived CPI news release,https://www.bls.gov/news.release/archives/cpi_12182025.htm,2aca80acacd5d22fd734a67296a612b36887346e009ddbf3ec2ae39f518e333b,324.122,315.493,same_BLS_release_table,2.735084455123,high,2.7,high,false,true,true,cpi_yoy_unrounded_from_point_in_time_CPIAUCNS_levels_v2,direction_owner_source_supported_portability_interpretation,not_applicable_release_event_exists,false,false,false,phase2_public_cpi_point_in_time_v1,sha256:cac4891195e4c3054de4b680b7ddab7123dafefe25926040b4fbd32a3ee85d7e
2025-12,published_official_CPI_release,2026-01-13,08:30:00 America/New_York,2026-01-13T08:30:00-05:00,2026-01-14,U.S. Bureau of Labor Statistics archived CPI news release,https://www.bls.gov/news.release/archives/cpi_01132026.htm,1fe40265b5d804ab65773a1be8ed83b99f990334279209667a0400ed2bbd6291,324.054,315.605,same_BLS_release_table,2.677080527875,high,2.7,high,false,true,true,cpi_yoy_unrounded_from_point_in_time_CPIAUCNS_levels_v2,direction_owner_source_supported_portability_interpretation,not_applicable_release_event_exists,false,false,false,phase2_public_cpi_point_in_time_v1,sha256:cac4891195e4c3054de4b680b7ddab7123dafefe25926040b4fbd32a3ee85d7e
2026-01,published_official_CPI_release,2026-02-13,08:30:00 America/New_York,2026-02-13T08:30:00-05:00,2026-02-17,U.S. Bureau of Labor Statistics archived CPI news release,https://www.bls.gov/news.release/archives/cpi_02132026.htm,8c62dbfd6adc531aa565cb6121a88333eefb0bf1f4d1ed1e1b155f795f430c1d,325.252,317.671,same_BLS_release_table,2.386431244904,medium,2.4,medium,false,true,true,cpi_yoy_unrounded_from_point_in_time_CPIAUCNS_levels_v2,direction_owner_source_supported_portability_interpretation,not_applicable_release_event_exists,false,false,false,phase2_public_cpi_point_in_time_v1,sha256:cac4891195e4c3054de4b680b7ddab7123dafefe25926040b4fbd32a3ee85d7e
2026-02,published_official_CPI_release,2026-03-11,08:30:00 America/New_York,2026-03-11T08:30:00-04:00,2026-03-12,U.S. Bureau of Labor Statistics archived CPI news release,https://www.bls.gov/news.release/archives/cpi_03112026.htm,e9319b5d04a60f5c4a5f833afc0a58ea94b6bfe6664142b617404857165b01a2,326.785,319.082,same_BLS_release_table,2.414112986630,medium,2.4,medium,false,true,true,cpi_yoy_unrounded_from_point_in_time_CPIAUCNS_levels_v2,direction_owner_source_supported_portability_interpretation,not_applicable_release_event_exists,false,false,false,phase2_public_cpi_point_in_time_v1,sha256:cac4891195e4c3054de4b680b7ddab7123dafefe25926040b4fbd32a3ee85d7e
2026-03,published_official_CPI_release,2026-04-10,08:30:00 America/New_York,2026-04-10T08:30:00-04:00,2026-04-13,U.S. Bureau of Labor Statistics archived CPI news release,https://www.bls.gov/news.release/archives/cpi_04102026.htm,6b0746fe8182c4103ed3f9762044b25a61c09e4d7ec798f5b7f585788ae9adba,330.213,319.799,same_BLS_release_table,3.256420439088,high,3.3,high,false,true,true,cpi_yoy_unrounded_from_point_in_time_CPIAUCNS_levels_v2,direction_owner_source_supported_portability_interpretation,not_applicable_release_event_exists,false,false,false,phase2_public_cpi_point_in_time_v1,sha256:cac4891195e4c3054de4b680b7ddab7123dafefe25926040b4fbd32a3ee85d7e
2026-04,published_official_CPI_release,2026-05-12,08:30:00 America/New_York,2026-05-12T08:30:00-04:00,2026-05-13,U.S. Bureau of Labor Statistics archived CPI news release,https://www.bls.gov/news.release/archives/cpi_05122026.htm,3a169e5987a8325941356fedac0362d57661f33a6b03944c5bdf1394eff7fe55,333.020,320.795,same_BLS_release_table,3.810844932122,high,3.8,high,false,true,true,cpi_yoy_unrounded_from_point_in_time_CPIAUCNS_levels_v2,direction_owner_source_supported_portability_interpretation,not_applicable_release_event_exists,false,false,false,phase2_public_cpi_point_in_time_v1,sha256:cac4891195e4c3054de4b680b7ddab7123dafefe25926040b4fbd32a3ee85d7e
2026-05,published_official_CPI_release,2026-06-10,08:30:00 America/New_York,2026-06-10T08:30:00-04:00,2026-06-11,U.S. Bureau of Labor Statistics archived CPI news release,https://www.bls.gov/news.release/archives/cpi_06102026.htm,b9888abba91153460ea6fe5f69f3966b25151d8cea74887550b3a863837157b5,335.123,321.465,same_BLS_release_table,4.248674039164,high,4.2,high,false,true,true,cpi_yoy_unrounded_from_point_in_time_CPIAUCNS_levels_v2,direction_owner_source_supported_portability_interpretation,not_applicable_release_event_exists,false,false,false,phase2_public_cpi_point_in_time_v1,sha256:cac4891195e4c3054de4b680b7ddab7123dafefe25926040b4fbd32a3ee85d7e
2026-06,published_official_CPI_release,2026-07-14,08:30:00 America/New_York,2026-07-14T08:30:00-04:00,2026-07-15,U.S. Bureau of Labor Statistics archived CPI news release,https://www.bls.gov/news.release/archives/cpi_07142026.htm,d849963eba9233a69d298ca57af95e40404cce7a38f9729e51cf6274ff11fbc2,333.952,322.561,same_BLS_release_table,3.531425063786,high,3.5,high,false,true,true,cpi_yoy_unrounded_from_point_in_time_CPIAUCNS_levels_v2,direction_owner_source_supported_portability_interpretation,not_applicable_release_event_exists,false,false,false,phase2_public_cpi_point_in_time_v1,sha256:cac4891195e4c3054de4b680b7ddab7123dafefe25926040b4fbd32a3ee85d7e
